Area,Year,Month,Secchi_m,Chla_mg_m3,Total_N,Total_P,SAL_PSU,SAL_SD,WT_Celsius,Months_highSAL
P,1991,6,0.633333333333333,,,,3.28333333333333,1.38051922599192,15.2166666666667,0
P,1991,7,0.633333333333333,81.15,,,2.98333333333333,1.88701704638123,20.8,0
P,1991,8,0.466666666666667,96.7,,,2.53333333333333,1.30511813003013,22.4666666666667,0
P,1991,9,1.5,,,,7.8,,15.3,0
P,1991,10,1.03333333333333,67.1,,,3.93333333333333,2.67644042215278,13.2333333333333,0
P,1991,11,2.4,,,,7.5,,5.3,0
P,1991,12,1.33333333333333,38.7,,,4.4,1.80831413200251,3.7,0
P,1992,1,1.33333333333333,,141,2.795,4.71666666666667,1.83870425390636,3.51666666666667,0
P,1992,2,0.766666666666667,46,146.4,4.0975,3.6,0.3,1.21666666666667,0
P,1992,3,0.55,131.4,174.8,5.5375,2.91666666666667,0.557524289455924,4.5,0
P,1992,4,0.45,144.9,202.525,4.1125,3.1,1.55884572681199,6.8,0
P,1992,5,0.5,120.5,107.525,3.68,3.03333333333333,1.89296944860009,11.3,0
P,1992,6,0.4,53.45,104.55,6.61,1.31666666666667,0.475219247646108,19.6333333333333,0
P,1992,7,0.333333333333333,130.3,112.35,3.3775,2.2,0.69462219947249,19.5833333333333,0
P,1992,8,0.3,160.25,146.425,4.865,2.5,0.98488578017961,21.6166666666667,0
P,1992,9,0.3,,,,4.1,,16.75,0
P,1992,10,0.65,66,87.25,3.1475,3.66666666666667,1.60104132780304,7.66666666666667,0
P,1992,11,1.33333333333333,40.7,134.175,1.615,4.53333333333333,1.65025250593154,3.15,0
P,1993,1,1,8.7,,,7,,4,0
P,1993,2,1.16666666666667,24.95,45.45,1.495,5.83333333333333,2.0076935357104,0.633333333333333,0
P,1993,3,1.26666666666667,32.5666666666667,154.05,1.4075,3.93333333333333,1.66232768530556,1.33333333333333,0
P,1993,4,0.633333333333333,117.133333333333,94.95,4.05,3.61666666666667,0.453688586293873,5.9,0
P,1993,6,0.625,72,,,4.375,1.94454364826301,16.45,0
P,1993,7,0.966666666666667,44.9166666666667,52.05,3.2475,5.96666666666667,1.77505868447591,16.2,0
P,1993,8,0.533333333333333,100.733333333333,65.85,6.955,4.13333333333333,2.64070697604511,19.3166666666667,0
P,1993,9,0.566666666666667,62.85,41.9,2.58,4.73333333333333,1.84481254693623,15.5666666666667,0
P,1993,10,0.566666666666667,72.4166666666667,80.475,5.1425,1.95,0.278388218141501,13.25,0
P,1993,11,0.7,80.6666666666667,68.45,1.865,2.33333333333333,1.23423390543824,6.06666666666667,0
P,1993,12,1.1,,,,4.75,,3.1,0
P,1994,1,1.3,13.7,260.583333333333,3.705,1.88333333333333,0.317542648054294,1.81666666666667,0
P,1994,2,0.6,8.4,93.2,2.66,7.8,,2.95,0
P,1994,4,0.6,55.65,375.2,2.435,1.13333333333333,0.152752523165195,7.81666666666667,0
P,1994,5,0.516666666666667,54.45,207.7,2.09833333333333,2.23333333333333,2.31156512634478,11.0166666666667,0
P,1994,6,0.383333333333333,48.45,80.4666666666667,3.34166666666667,3.28333333333333,2.72595548997656,16.55,0
P,1994,7,0.366666666666667,67.7833333333333,110.516666666667,7.25166666666667,2.18333333333333,2.28272497978476,23.1833333333333,0
P,1994,8,0.4,99.6666666666667,107.666666666667,9.50333333333333,2.75,2.4662724910277,25.7333333333333,0
P,1994,9,0.3,96,87.8,5,2.4,,16.95,0
P,1994,10,0.5,50.95,65.8666666666667,2.55,2.81666666666667,1.31370975992924,9.51666666666667,0
P,1994,11,0.666666666666667,46.4166666666667,59.95,4.11666666666667,2.9,1.68226038412607,7.98333333333333,0
P,1994,12,0.45,21.1833333333333,57.5,2.08833333333333,5.73333333333333,2.20302821891444,5.15,0
P,1995,2,0.533333333333333,50.0666666666667,180.3,2.49666666666667,3.85,2.5431279952059,3.83333333333333,0
P,1995,3,0.85,24.5666666666667,272.333333333333,3.99,2.41666666666667,0.292973263854116,3.9,0
P,1995,4,0.696666666666667,56.1333333333333,74.9333333333333,1.63166666666667,6.73333333333333,2.28546129552293,6.23333333333333,0
P,1995,5,0.363333333333333,84.1,77.5,2.985,4.43333333333333,2.77368587502863,13.2166666666667,0
P,1995,6,0.316666666666667,98.7666666666667,68.9666666666667,4.27333333333333,1.61666666666667,0.301385688667085,17.85,0
P,1995,7,0.295,57.7666666666667,67.3166666666667,4.25333333333333,3.6,3.35521981396152,22.1166666666667,0
P,1995,8,0.466666666666667,56.8,71,6.00833333333333,4.11666666666667,2.35602065638936,22.1666666666667,0
P,1995,9,0.48,72.7666666666667,72.25,5.10666666666667,3,1.96977156035922,16.5166666666667,0
P,1995,10,0.666666666666667,56.4666666666667,70.5833333333333,3.01833333333333,1.8,0.360555127546399,13.6166666666667,0
P,1995,11,0.5,68.1,49.95,2.09666666666667,5.38333333333333,1.22915960449949,5.7,0
P,1995,12,1.1,17.6,49.8,2.72,5.2,,1.3,0
P,1996,4,0.4,59,115,2.06,2.9,,5.2,0
P,1996,5,0.466666666666667,109.033333333333,127.666666666667,3.53,1.53333333333333,0.251661147842358,11.6166666666667,0
P,1996,6,0.766666666666667,68.1666666666667,83.3166666666667,3.44666666666667,3.16666666666667,3.15013227235514,15.8166666666667,0
P,1996,7,0.666666666666667,69.5,77.8666666666667,3.35833333333333,2.26666666666667,1.25033328890074,15.9833333333333,0
P,1996,8,0.383333333333333,64.1333333333333,80.1333333333333,4.59333333333333,1.58333333333333,0.575181130891247,21.3,0
P,1996,9,0.6,53.4,59.2,5.9,3.25,,19.35,0
P,1996,10,0.933333333333333,36.1666666666667,54.0333333333333,3.60666666666667,1.36666666666667,0.814452781524708,12.7,0
P,1996,11,0.8,28.1,89,2.42333333333333,2.78333333333333,1.64037597316388,6.98333333333333,0
P,1997,2,0.45,62.55,119.25,3.135,2.05,0.0707106781186548,2.125,0
P,1997,3,0.666666666666667,84.0666666666667,114.166666666667,1.64333333333333,2.3,0.0999999999999999,6.55,0
P,1997,4,0.733333333333333,45.2,61.1333333333333,2.02666666666667,4.95,2.38484800354236,6.05,0
P,1997,5,0.6,44.7,73.4166666666667,3.36166666666667,3.51666666666667,1.82505707673304,13.6,0
P,1997,6,0.6,28.9333333333333,76.9,3.42166666666667,2.48333333333333,1.00041657989726,16.3333333333333,0
P,1997,7,0.42,65.42,103.84,6.742,3.29,2.48304248856116,20.76,0
P,1997,8,0.4,81.32,100.29,6.688,1.03,0.171755640373177,23.27,0
P,1997,9,0.5,76.7,102.866666666667,7.94333333333333,1.75,1.8214005600087,21.3333333333333,0
P,1997,10,1.1,23.3,44.2,1.82,7,,11.5,0
P,1997,11,0.933333333333333,30.9666666666667,98.5,3.29666666666667,2.08333333333333,0.175594229214212,3.86666666666667,0
P,1997,12,1.7,11.3333333333333,104.9,2.97,2.28333333333333,2.01018241294996,4,0
P,1998,1,1.6,12,158.166666666667,3.125,1.33333333333333,0.321455025366432,3.58333333333333,0
P,1998,2,1,21.4,189.733333333333,2.33,3.13333333333333,2.7646579052992,6.81666666666667,0
P,1998,3,0.766666666666667,45.5666666666667,231.333333333333,2.25833333333333,2,0.529150262212918,4.71666666666667,0
P,1998,4,0.666666666666667,54.2,238.666666666667,2.03333333333333,1.45,0.867467578644874,9.71666666666667,0
P,1998,5,0.633333333333333,43.8333333333333,90.75,3.41833333333333,3.18333333333333,2.0076935357104,16.6166666666667,0
P,1998,6,0.366666666666667,62.1,81.7166666666667,3.505,2.4,1.38112273169331,17.6833333333333,0
P,1998,7,0.4,56.7666666666667,120.333333333333,5.31333333333333,2.81666666666667,1.6327379867368,21.0666666666667,0
P,1998,8,0.366666666666667,81.5666666666667,110.166666666667,5.61333333333333,1.65,0.85,18.25,0
P,1998,9,0.5,58.6666666666667,96.4666666666667,4.60666666666667,1.61666666666667,0.448144321991625,16.7,0
P,1998,10,0.533333333333333,42.4333333333333,109.333333333333,5.1,1.06666666666667,0.152752523165195,9.65,0
P,1998,11,1,32.5,94.9,2.81,3.7,,5.4,0
P,1999,1,1.9,25.5,136,2.84,4.6,,4.15,0
P,1999,2,1.5,8.1,81.7,1.39,6.4,,1.55,0
P,1999,3,1,16.8,308.666666666667,2.815,1.33333333333333,0.152752523165195,3.28333333333333,0
P,1999,4,0.633333333333333,44.1333333333333,235.666666666667,2.50333333333333,1,0.264575131106459,9.4,0
P,1999,5,0.566666666666667,68.7,194.166666666667,3.145,0.8,0.2,14.2166666666667,0
P,1999,6,0.633333333333333,35.8666666666667,86.8666666666667,3.485,2.68333333333333,2.5798901785412,17.8833333333333,0
P,1999,7,0.466666666666667,59.7666666666667,104.666666666667,5.515,1.31666666666667,1.15578256317239,22.8,0
P,1999,8,0.5,76.1333333333333,106.766666666667,5.83333333333333,3.1,3.19530906173409,17.85,0
P,1999,9,0.45,83.1,112.366666666667,8.12333333333333,1.33333333333333,1.14054080739504,17.75,0
P,1999,10,0.783333333333333,56.5666666666667,86.0333333333333,4.34,3.36666666666667,2.43378991150291,11.95,0
P,1999,11,1.63333333333333,24.1333333333333,72.6166666666667,2.48,2.21666666666667,1.37143477181138,2.85,0
P,1999,12,1.16666666666667,22.1666666666667,83.95,2.72166666666667,3.71666666666667,2.20018938578781,4.11666666666667,0
P,2000,2,1.025,21.7,134.625,2.12625,4.375,2.45441778568089,3.2375,0
P,2000,3,0.7,35.0333333333333,207.666666666667,2.15833333333333,2.6,0.529150262212918,4.35,0
P,2000,4,0.575,120.35,146.75,2.11,1.825,0.340342964277702,11.8125,0
P,2000,5,0.825,67.65,87.6375,3.31125,1.975,1.30224165704117,20.7,0
P,2000,6,0.5,62.675,99.575,3.94,2.3375,1.15063388327188,22.0625,0
P,2000,7,0.625,99.425,144.45,4.44375,4.3125,2.09776666957982,17.1125,0
P,2000,8,0.45,125.775,113.5,5.335,2.05,0.633771778061051,18.875,0
P,2000,9,0.4625,133.375,114.75,8.23125,2.2625,0.601906692658145,16.8125,0
P,2000,10,0.575,97.175,106.525,5.4825,1.7625,0.604669331122391,12.5875,0
P,2000,11,0.725,69.95,66.45,2.0825,1.7375,0.71224410609472,8.0375,0
P,2000,12,1.35,44.125,73.9,2.2925,3.2625,2.2152407694575,4.3625,0
P,2001,1,1.53333333333333,21.8333333333333,127.233333333333,4.03833333333333,1.68333333333333,0.354729944229879,0.35,0
P,2001,2,0.816666666666667,99.7333333333333,119.666666666667,3.84333333333333,1.86666666666667,0.144337567297406,3.03333333333333,0
P,2001,3,0.475,150.75,131.5,5.11,1.975,0.259807621135332,3.675,0
P,2001,4,0.6,88.1,153.875,4.905,1.475,0.347610893576904,8.9125,0
P,2001,5,0.5875,76.7,129.1875,3.18,2.4375,1.8874034191626,12.5125,0
P,2001,6,0.7,55.2,87.2375,3.585,3.0625,2.10292455087354,18.85,0
P,2001,7,0.525,124.675,94.7125,5.34875,2.3125,1.39724431173173,19.45,0
P,2001,8,0.4375,154.75,121.55,11.8425,2.6875,1.74469433808141,18.9875,0
P,2001,9,0.5,86.35,120.7,6.9925,1.8375,1.71336656906804,14.2375,0
P,2001,10,0.833333333333333,54.2,124.033333333333,5.46,1.75,1.73277234511635,14.4333333333333,0
P,2001,11,0.75,50.575,68.85,3.88375,3.125,2.78821926445297,7.725,0
P,2001,12,2.16666666666667,8.93333333333333,132.333333333333,4.12833333333333,2.18333333333333,1.25731194750282,2.68333333333333,0
P,2002,2,0.925,56.35,277.125,3.47875,1.725,0.444409720865779,4.3875,0
P,2002,3,0.866666666666667,39.9,320.333333333333,2.17333333333333,1.11666666666667,0.33291640592397,4.46666666666667,0
P,2002,4,0.8,64.8,187.833333333333,1.92833333333333,2.5,1.59765453086705,7.46666666666667,0
P,2002,5,0.5,86.3,124,2.55,2.7,,18,0
P,2002,6,0.625,74.925,88.8125,3.86625,1.9,2.07886186810636,18.975,0
P,2002,7,0.5,134.633333333333,129.333333333333,5.11,0.6,0.1,17.2,0
P,2002,8,0.475,121.775,111.5,4.38125,1.5,1.05751280528102,22.0625,0
P,2002,9,0.35,183.75,150.5,6.96125,1.2,0.804155872120988,19.4375,0
P,2002,10,0.6625,82.675,109.825,6.05875,1.3625,0.534438958160799,8.4625,0
P,2002,11,1.16666666666667,43.5,131.5,5.35166666666667,1.1,0.1,4.25,0
P,2003,4,0.6,119,31.7,4.07,1.7,,10.25,0
P,2003,5,0.5,90.3,24,3.47,2.8,,11.95,0
P,2003,6,0.8,31.8,,2.625,5.675,0.601040764008565,17.55,0
P,2003,7,0.8,22.2,43.7,1.975,6.575,0.247487373415291,18.675,0
P,2003,8,0.45,91.7,79.425,7.0875,3.75,1.62634559672906,24,0
P,2003,9,0.6,53.6,86.1,7.38,4.9,,16.95,0
P,2003,11,0.8,59.2,30.8,4.49,6.5,,5.8,0
P,2004,2,1.05,42.625,87.4875,2.95125,3.7625,1.55422810423696,2.3,0
P,2004,3,0.95,134,41.8875,4.08625,4.4125,2.14101806002036,5.5,0
P,2004,4,0.575,79.475,75.7,4.05625,2.05,0.988264472024906,12.9,0
P,2004,5,1.075,21.125,43.7375,2.94875,5.1,1.30447946195663,14,0
P,2004,6,0.825,43.3,61.2375,3.95,2.8625,1.09496955817654,16.95,0
P,2004,7,0.55,163,72.575,5.64125,2.8375,1.3199589640086,20.0875,0
P,2004,8,0.525,133.55,48.6625,5.45875,1.7125,0.417083125208073,18.3875,0
P,2004,9,1.1,77.975,85.6375,4.08125,4.7125,2.64555444724416,12.925,0
P,2004,10,0.7,67.625,115.375,7.7075,3,0.454606056566195,10.075,0
P,2004,11,0.775,74.825,80.6,2.9025,4.9875,2.0890089356758,2.725,0
P,2004,12,1.35,32.55,109.2875,2.00625,2.7875,0.709900227731569,3.625,0
P,2005,1,1.025,58.45,105.85,2.1075,4.075,0.975106831754005,0.6,0
P,2005,3,1.375,26.9,197.75,1.49,2.225,1.24197423483742,3.15,0
P,2005,4,0.525,169.25,184.125,2.965,1.85,0.147196014438797,11.275,0
P,2005,5,0.6,33.7,100.6875,7.9,1.8875,0.252899848424892,18.0625,0
P,2005,7,0.475,97.275,105.50625,5.849375,2.31875,1.24583233795151,20.94375,0
P,2005,8,0.5,143,121.5,7.26,1.45,0.234520787991171,18.95,0
P,2005,9,0.525,82.15,57.4875,3.95875,1.525,0.3523729085311,16.0625,0
P,2005,10,1.025,57.55,131.625,4.405,3.675,2.51578350949891,11.2,0
P,2005,11,1.125,39.125,97.775,3.22375,2.5625,0.603289593257942,1.3625,0
P,2005,12,1.16666666666667,26.8,60.9625,2.665,2.925,1.20864938395439,2.3,0
P,2006,4,0.9,66.5,114.975,3.54125,2.25,1.20208152801713,11.8875,0
P,2006,5,0.65,61.975,122.1625,5.8775,2.1125,1.54616460960662,15.35,0
P,2006,6,0.675,55.875,79.5,4.6,2.125,1.28743931895837,20.3625,0
P,2006,7,0.425,145,182.45,22.325,2.6375,1.96017643763684,23.2875,0
P,2006,8,0.4,152.25,144.625,16.19875,1.9875,1.30535754999668,20.15,0
P,2006,9,0.775,111.125,97.175,4.59125,3.1875,2.47802845019988,16.5,0
P,2006,10,0.875,70.525,89.475,8.00125,3.4875,2.36021715102658,14.45,0
P,2006,11,0.95,32.375,81.5125,1.67625,5.1875,2.11674868607494,6.6375,0
P,2006,12,1.475,10.825,81.8,3.04875,2.125,0.05,6.1875,0
P,2007,1,1.075,24.275,94.74,4.21375,2.1875,0.432772072419959,5.2125,0
P,2007,2,1.025,18.2,143.75,2.4225,2.8625,0.228673712233537,0.575,0
P,2007,3,1.0625,34.725,173.6075,4.44625,2.6875,1.44589937409213,5.075,0
P,2007,4,0.6125,129.825,168.75,2.565,2.9875,1.69133822755828,9.5125,0
P,2007,5,0.5125,53.775,118.5,4.1475,2.425,1.5585784121008,18.4,0
P,2007,6,0.4,98.15,104.515,6.1725,2.0125,1.21131815253742,22.6375,0
P,2007,7,0.5875,88.05,118.625,7,2.725,1.84639287982452,17.725,0
P,2007,8,0.45,116.825,152.75,8.98625,1.85,1.15253344130803,20.575,0
P,2007,9,0.6625,80.125,102.03625,6.99875,2.4625,1.71822340417848,15.4875,0
P,2007,10,1.3875,64.9,86.61875,4.48625,2.6375,1.36465807683341,8.775,0
P,2007,11,1.425,20.55,83.145,5.6425,2.3125,0.428903641081926,3.65,0
P,2007,12,1.25,25.075,,,3.95,2.56709953059869,4.6375,0
P,2008,1,1.2,23.2,159.895,3.23375,3.125,1.80023146659904,3.4875,0
P,2008,2,1.625,46.25,172,2.5175,2.9,1.9356308187944,2.825,0
P,2008,3,0.825,72.55,172.225,2.2125,2.5125,1.0379266191146,4.1,0
P,2008,4,0.875,85.95,219.67,2.115,1.875,1.50249792013167,7.825,0
P,2008,5,0.575,118.85,149.84,2.44,1.85,1.53514385862259,16.2375,0
P,2008,6,0.65,54.375,120.9125,3.92875,1.0875,0.209662427090152,19.8875,0
P,2008,7,0.625,53.7,113,3.55875,2.1125,1.76652908269295,19.6875,0
P,2008,8,0.45,109.15,129.79625,4.06375,2,1.15758369027902,20.2,0
P,2008,9,0.55,98.225,111.8175,3.855,1.775,0.262995563967658,18.0625,0
P,2008,10,0.7,88.875,108.4225,3.10125,2.3125,0.892911903082643,10.425,0
P,2008,11,1.3,27.05,89.6025,1.8375,5.925,1.0927793311857,3.1875,0
P,2009,1,1.6,27.2,124.25,2.4925,2.3,0.424264068711929,0.775,0
P,2009,2,2.225,19.5,104.94625,1.945,4.4,1.79071680247511,1.05,0
P,2009,3,1.8,218.225,133.28625,3.00125,3.75,1.62583311976763,4.625,0
P,2009,4,0.525,88.65,123.5,3.49375,1.775,0.45,11.8875,0
P,2009,5,0.7375,24.775,96.25,3.40375,2.9,2.01659779496722,15.85,0
P,2009,6,0.8875,32.6428571428571,117.3125,3.61875,3.8125,1.80806723958407,17.0625,0
P,2009,8,0.45,57.35,129.5,5.10875,1.875,0.953502316025853,22.45,0
P,2009,9,0.425,85.1,115.4825,4.20625,2.1125,1.47330410981576,18.9625,0
P,2009,10,0.8125,59.275,115.69625,2.87625,4.275,2.68778099306225,11.95,0
P,2009,11,0.8625,58.25,103.6075,2.35125,1.7875,0.209662427090152,7.9625,0
P,2009,12,2.825,17.55,96.6425,1.74375,2.475,1.21757956618859,5.1875,0
P,2010,3,0.9375,58.5,196.2475,2.22375,1.925,1.35431409453888,7.3625,0
P,2010,4,0.4875,104.6,148.9425,3.05625,1.075,0.15,13.2375,0
P,2010,5,0.4875,72.2,88.98375,2.86875,2.7125,1.8727764593423,13.325,0
P,2010,6,0.9875,26.2,115.02,2.6025,0.8,0.14142135623731,19.625,0
P,2010,7,0.4875,94.85,124.15,8.5875,1.55,1.3372858083945,22.35,0
P,2010,8,0.575,77.5,103.82,5.6825,2.125,1.7618645426555,16.65,0
P,2010,9,0.575,47.375,124.125,4.84375,0.5,0.163299316185545,13.4,0
P,2010,10,0.6,101.55,95.74,2.93875,1.875,1.36656503687165,7.65,0
P,2010,11,0.6,29.475,144.4075,2.2035,1.7875,1.25987763956135,1.7875,0
P,2011,2,0.325,43.375,285.387,3.99125,0.525,0.125830573921179,4.25,0
P,2011,4,0.4125,108.2625,144.425625,2.6829375,2.8875,2.34425589778201,10.41875,0
P,2011,5,0.2875,65.95,118.360625,2.991625,1.475,1.82825052987822,17.1125,0
P,2011,6,0.35,102.6,91.258,3.955375,1.25,1.25830573921179,18.5625,0
P,2011,7,0.275,78.6,106.20575,3.7355,2.075,1.66358047596141,17.925,0
P,2011,8,0.225,110.95,144.74675,6.699875,0.625,0.25,17.275,0
P,2011,9,0.4,61.25,103.5465,3.149875,1.2625,0.895707355483177,15.9625,0
P,2011,11,0.85,32.025,89.4658125,2.3368125,2.49375,2.40660363820646,6.865625,0
P,2011,12,0.625,28.65,99.545,2.74575,2.425,1.60960657719001,2.0875,0
P,2012,1,1.275,21.55,87.3966666666667,1.88666666666667,3.76666666666667,1.43724273060143,2.48333333333333,0
P,2012,3,0.8125,66.125,134.814166666667,2.27333333333333,1.74166666666667,0.181950709276058,5.81666666666667,0
P,2012,4,0.65,72.725,78.86,2.00333333333333,1.4,0.109544511501033,11.1666666666667,0
P,2012,5,0.975,26.125,58.165,2.7,3.18333333333333,2.07476906345421,17.3333333333333,0
P,2012,6,0.475,42.3,61.8716666666667,2.72166666666667,5.1,2.68160399761039,16.4166666666667,0
P,2012,7,0.225,52.575,91.7533333333333,7.39166666666667,1.4,0.309838667696593,20.5833333333333,0
P,2012,8,0.425,73.3,94.8833333333333,8.18666666666667,2.46666666666667,1.29871731591854,19.95,0
P,2012,9,0.6,69.75,61.695,4.75333333333333,3.33333333333333,1.75176101870851,12.9666666666667,0
P,2012,11,1.2875,34.175,62.8091666666667,2.5025,2,1.08982901077521,6.225,0
P,2013,2,0.75,116.55,197.75,1.75,1.2,0,1.85,0
P,2013,4,0.6,73.4,164.393333333333,2.17,0.75,0.0836660026534076,11.5333333333333,0
P,2013,5,0.425,63.5,93.635,2.97,1.48333333333333,1.2168264735231,16.1,0
P,2013,6,0.75,72.725,90.745,3.20166666666667,0.733333333333333,0.201659779496722,20.6666666666667,0
P,2013,7,0.525,60.325,90.4716666666667,5.495,1.2,1.02323017938292,23.4166666666667,0
P,2013,8,0.45,64.175,83.3266666666667,5.89,1.9,1.4842506526864,20.0333333333333,0
P,2013,9,0.55,66.95,86.0283333333334,4.07,2.56666666666667,2.2949219304078,15.6,0
P,2013,10,0.975,69.875,79.8466666666667,1.875,1.01666666666667,0.420317340430616,10.9666666666667,0
P,2013,11,0.55,30.675,71.975,1.54833333333333,1.61666666666667,0.923399516280286,15.6,0
P,2013,12,0.775,31.725,71.87,1.57333333333333,3.88333333333333,2.04075149556889,2.9,0
P,2014,1,1.46666666666667,16.4666666666667,137.4825,2.2425,2.1,0,0.75,0
P,2014,2,1.025,44.875,119.625,1.51,2.4,1.43317828618773,3.68333333333333,0
P,2014,3,0.825,80.625,77.1416666666667,1.44666666666667,5.16666666666667,1.91433191131179,8.23333333333333,0
P,2014,4,0.675,42.275,58.25,1.84166666666667,4.5,2.09928559276722,9.9,0
P,2014,5,0.95,24.625,72.41,2.11666666666667,2.15,0.661815684310972,16.1,0
P,2014,6,1,38,69.78,2.485,1.75,0.337638860322683,20.8,0
P,2014,7,0.675,70.35,110.191666666667,7.285,2.55,1.60717142831746,24.4666666666667,0
P,2014,8,0.925,47.525,74.6883333333333,4.63,4.7,2.52487623459052,15.75,0
P,2014,9,0.675,63.45,83.75,5.87666666666667,3.26666666666667,1.22746350930146,15.2166666666667,0
P,2014,10,0.975,44.675,85.155,4.53166666666667,2.98333333333333,1.81897406981701,13.7166666666667,0
P,2014,11,0.975,19.7,104.055,2.86,2.18333333333333,1.1754431788337,5.95,0
P,2014,12,1.7,13.45,93.4033333333333,2.45333333333333,2.9,1.79555005499708,1.96666666666667,0
P,2015,1,0.675,32.15,165.376666666667,2.50666666666667,3.3,1.09863551735778,3.85,0
P,2015,2,1.275,40.975,181.296666666667,1.63666666666667,2.75,1.66943104080402,2.06666666666667,0
P,2015,3,0.55,151,149.683333333333,2.155,1.83333333333333,0.213697605664328,5.7,0
P,2015,4,0.85,54.925,72.425,2.38166666666667,4.11666666666667,2.13931453196267,12.0833333333333,0
P,2015,5,0.725,38.05,64.4033333333333,2.50833333333333,4.75,2.36093201935168,13.0666666666667,0
P,2015,6,0.7,32.95,54.375,2.43666666666667,4.4,2.4279621084358,16.9,0
P,2015,7,0.55,70.55,91.8883333333333,3.49666666666667,5.31666666666667,2.12359757644114,18.65,0
P,2015,8,0.3,138.25,134.846666666667,6.80833333333333,2.1,0.409878030638384,19.95,0
P,2015,9,0.925,69.55,75.1916666666667,3.17333333333333,6.08333333333333,1.93097557381409,15.3833333333333,0
P,2015,10,0.825,55.9,84.6383333333333,4.06333333333333,2.53333333333333,0.280475786239502,9.03333333333333,0
P,2015,11,1.25,46.95,65.4666666666667,2.34833333333333,4.28333333333333,1.86243568121604,8.6,0
P,2015,12,2.1,17.575,54.215,1.63166666666667,6,2.44846890933906,5.55,0
P,2016,2,1.025,46.575,88.2866666666667,1.73833333333333,5.35,2.15916650585359,3.3,0
P,2016,3,1.625,115.575,109.398333333333,1.75,2.76666666666667,0.560059520646392,5.45,0
P,2016,4,0.275,87.075,79.515,4.315,2.86666666666667,0.568037557443755,9.81666666666667,0
P,2016,5,0.8,31.375,59.155,1.89833333333333,5.48333333333333,2.2613417845754,13.2,0
P,2016,6,0.4,79.3,105.676666666667,4.73,2.36666666666667,0.672805073306278,19.4666666666667,0
P,2016,7,0.85,95.375,84.4016666666667,3.39166666666667,6.2,2.04058815050955,19.0666666666667,0
P,2016,8,0.975,116,86.3883333333333,4.08166666666667,5.9,2.52725147146065,17.8666666666667,0
P,2016,9,0.65,132.25,114.91,7.55,2.91666666666667,1.15830335692627,16.7333333333333,0
P,2016,10,1.375,35.725,87.97,3.52833333333333,3.33333333333333,1.4094916341244,8.46666666666667,0
P,2016,11,1.175,47.175,85.45,2.645,3.43333333333333,1.588919968616,4.73333333333333,0
P,2016,12,1.025,60.65,81.4016666666667,2.52166666666667,4.03333333333333,1.14222006052541,3.75,0
P,2017,2,0.775,65.675,136.448333333333,2.49166666666667,3.41666666666667,1.59426053914242,3.98333333333333,0
P,2017,3,0.275,311.95,152.835,3.00333333333333,2.66666666666667,0.6431692364119,6.25,0
P,2017,4,0.725,81.5,83.7733333333333,2.79333333333333,4.51666666666667,2.47622023791638,7.26666666666667,0
P,2017,5,0.45,61.65,87.4316666666667,3.58166666666667,2.53333333333333,1.3746514709797,18.7333333333333,0
P,2017,6,0.525,68.55,78.3266666666667,3.29833333333333,4.9,1.88015956769632,18.4,0
P,2017,7,0.35,118.6,115.878333333333,4.89333333333333,2.91666666666667,1.74403746137136,20.2666666666667,0
P,2017,8,0.525,72.325,99.5083333333333,3.985,1.86666666666667,0.514457643219213,19.05,0
P,2017,9,0.575,63.55,85.4066666666667,3.48,1.53333333333333,0.361478445646025,14.9333333333333,0
P,2017,10,1,54.575,129.416666666667,2.785,1.6,0.473286382647969,11.8333333333333,0
P,2017,11,0.975,18.475,153.625,2.17833333333333,1.73333333333333,0.258198889747161,4.15,0
P,2017,12,1.525,11.475,134.901,1.763,3.54,2.258982071642,2.56,0
P,2018,1,0.5,30.85,208.56625,4.785,3.3,2.58766303834174,3.8,0
P,2018,3,0.8,44.325,262.22125,2.15125,1.71666666666667,1.54940848928443,3.3625,0
P,2018,4,0.65,55.5,224.035,1.87,1.26666666666667,1.01423205760155,15.5625,0
P,2018,5,0.475,54,86.58875,2.62125,0.933333333333333,0.361478445646026,21.85,0
P,2018,6,0.7,29.2,70.55125,2.26875,4.75,2.0146960068457,18.95,0
P,2018,7,0.475,114.725,115.06375,3.78875,3.58333333333333,1.27501633976458,24.275,0
P,2018,8,0.3,116.2,152.325,6.2175,2.56666666666667,1.12323936303295,18.5875,0
P,2018,9,0.65,92.45,100.9675,4.07875,5.38333333333333,2.02303402508872,13.85,0
P,2018,10,0.55,100.775,94.81375,4.60375,5.43333333333333,2.58817825249087,10.2125,0
P,2018,11,0.5,57.05,98.7,3.31875,2.83333333333333,0.518330653798005,5.025,0
P,2018,12,1.1,21.8,64.63375,1.81875,5.06666666666667,2.06994363852417,3.05,0
P,2019,1,0.9,30.4,84.575,1.575,3.7,0,0.4,0
P,2019,2,0.65,90.725,100.844,2.15,3.66,0.575977430113368,4.65,0
P,2019,3,0.475,114,75.0016666666667,1.84833333333333,6.06666666666667,2.30188328693413,4.85,0
P,2019,4,0.375,115.7,103.61,4.04333333333333,2.36666666666667,0.403319558993445,13.4,0
P,2019,5,0.55,43.1,73.8366666666667,2.265,4.68333333333333,1.6624279433006,16.3833333333333,0
P,2019,6,0.35,101.775,110.776666666667,3.98666666666667,2.98333333333333,0.974508423086567,23.5166666666667,0
